,Title,Artist,URI
1814,chasin’ you,morgan wallen,5MwynWK9s4hlyKHqhkNn4A
1815,savage love (laxed – siren beat),jawsh 685 x jason derulo,1xQ6trAsedVPCdbtDAmk0c
1816,no guidance,chris brown featuring drake,6XHVuErjQ4XNm6nDPVCxVX
1817,my oh my,camila cabello featuring dababy,3yOlyBJuViE2YSGn3nVE1K
1818,dynamite,bts,5QDLhrAOJJdNAmCTJ8xMyW
1819,go crazy,chris brown & young thug,1IIKrJVP1C9N7iPtG6eOsK
1820,high fashion,roddy ricch featuring mustard,07KXEDMj78x68D884wgVEm
1821,laugh now cry later,drake featuring lil durk,2SAqBLGA283SUiwJ3xOUVI
1822,woah,lil baby,598yNsG1JFrGd4n2kMoz7F
1823,death bed,powfu featuring beabadoobee,7eJMfftS33KTjuF7lTsMCx
1824,highest in the room,travis scott,3eekarcy7kvN4yt5ZFzltW
1825,mood,24kgoldn featuring iann dior,4jPy3l0RUwlUI9T5XHBW2m
1826,rain on me,lady gaga & ariana grande,24ySl2hOPGCDcxBxFIqWBu
1827,for the night,pop smoke featuring lil baby & dababy,0PvFJmanyNQMseIFrU708S
1828,ritmo (bad boysfor life),black eyed peas x j balvin,6cy3ki60hLwimwIje7tALf
1829,heart on ice,rod wave,591ks2A0o7ratTpiRdI7M6
1830,nobody but you,blake shelton duet with gwen stefani,5M8goiFYynmNxhueYW6grR
1831,come & go,juice wrld x marshmello,2Y0wPrPQBrGhoLn14xRYCG
1832,if the world was ending,jp saxe featuring julia michaels,2kJwzbxV2ppxnQoYw4GLBZ
1833,we paid,lil baby & 42 dugg,5VzYwfpY9MWtmqNZ1YpoWN
1834,yummy,justin bieber,41L3O37CECZt3N7ziG2z7l
1835,one manband,old dominion,7cA3PnUQDlUyBBwpRozQeo
1836,got whati got,jason aldean,4TCc369aRPRubv1m8R1TBG
1837,sunday best,surfaces,1Cv1YLb4q0RzL6pybtaMLo
1838,godzilla,eminem featuring juice wrld,7FIWs0pqAYbP91WWM0vlTQ
1839,bandit,juice wrld & youngboy never broke again,4ut2ympRtiLLrNvxGQs6zd
1840,party girl,staysolidrocky,5RqR4ZCCKJDcBLIn4sih9l
1841,die from a broken heart,maddie & tae,3DA4SE262k6rdEtlHteNyq
1842,popstar,dj khaled featuring drake,6EDO9iiTtwNv6waLwa1UUq
1843,all i want for christmas is you,mariah carey,0bYg9bo50gSsH3LtXe2SQn
1844,one of them girls,lee brice,14GwnOeC9qYEKEA6uOZepa
1845,hard to forget,sam hunt,10xuH52YSXHWFwCaF1fsDd
1846,one margarita,luke bryan,6NhS5LwYbJ6xD7BGvlWRJO
1847,hot,young thug featuring gunna,5Z8HZM6iQMhhqyPcCGY5g9
1848,i hope you’rehappy now,carly pearce & lee brice,5Jbwsh74ggk2aAHF2MtoRG
1849,emotionally scarred,lil baby,7ge7BHazYbVKi8qyZUX1Bm
1850,suicidal,ynw melly & juice wrld,1iSqfoUFnQwV0QW1EfUit8
1851,the biggerpicture,lil baby,5W8jRrZ6tWrTrqnKRtIQBf
1852,the woo,pop smoke featuring 50 cent & roddy ricch,79s5XnCN4TJKTVMSmOx8Ep
1853,sum 2 prove,lil baby,2u3EyuCqqV31woqGvO9LBz
1854,stuck with u,ariana grande & justin bieber,4HBZA5flZLE435QTztThqH
1855,mood swings,pop smoke featuring lil tjay,5rZlwNFl01HqLWBQGryKSm
1856,you should be sad,halsey,7lidXGPXPYLNThITAOTlkK
1857,dior,pop smoke,79s5XnCN4TJKTVMSmOx8Ep
1858,supalonely,benee featuring gus dapperton,4nK5YrxbMGZstTLbvj6Gxw
1859,even though i’m leaving,luke combs,5Fhe63YOMZsGdB3CgCDuBi
1860,the scotts,"the scotts, travis scott & kid cudi",3eekarcy7kvN4yt5ZFzltW
1861,juicy,doja cat & tyga,7f5trao56t7sB7f14QDTmp
1862,be like that,kane brown with swae lee & khalid,5f1joOtoMeyppIcJGZQvqJ
1863,homesick,kane brown,30RZAuEkYeDXvy46Iv6l7E
1864,rags2riches,rod wave featuring atr son son,40TPiJpvwGIyvPjJMDTKfy
1865,bluebird,miranda lambert,0kPeZAyIhIfeZNrtfjJGDB
1866,wishing well,juice wrld,2U5WueTLIK5WJLD7mvDODv
1867,does to me,luke combs featuring eric church,5Fhe63YOMZsGdB3CgCDuBi
1868,p*$$y fairy (otw),jhene aiko,48KXAIruJ07kJVCWOGohMV
1869,ily,surf mesa featuring emilee,62aP9fBQKYKxi7PDXwcUAS
1870,more than my hometown,morgan wallen,5OELUCYgOHKFAvCERnAvfS
1871,lovin’ on you,luke combs,0nYvjcSlCgjcwogQAwIwNp
1872,said sum,moneybagg yo,3sKz6Sd72K0ofPWcJPPk6H
1873,slide,h.e.r. featuring yg,6MO2bfLHKykUgCChFdw91H
1874,walk em down,nle choppa featuring roddy ricch,1Z0cZI0UzNbP9L8MzzGxqf
